section_id,norm_multi_family_score,norm_single_family_score,norm_score,urban_parcel_classification,norm_optimal_housing_type,num_housing_units,municipality_name,district_name,comarca,lat,lon,cluster_sc,cluster_description,household_income_sc,multi_family_rental_ppm2_sc,multi_family_purchase_ppm2_percentile_sc,single_family_rental_ppm2_sc,single_family_purchase_ppm2_percentile_sc,office_analysis,office_rental_ppm2
810106023,38.26823382808242,0.0,38.26823382808242,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.35481619,2.111216539,3,"04 Quality Location, Regeneration",41060.0,10.1,2407.621622,,,Other,0.0
810106024,37.902780810069565,0.0,37.902780810069565,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.35591673,2.112927504,3,"04 Quality Location, Regeneration",42870.0,9.3,2104.313514,,,Other,0.0
810106025,66.97251065448857,0.0,66.97251065448857,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.35308449,2.110566093,3,"04 Quality Location, Regeneration",43085.0,9.7,2253.545946,,,Other,0.0
810106026,27.316919167445217,0.0,27.316919167445217,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",El Gornal,Barcelones,41.35304091,2.117853265,1,07 Peripheral Areas,40206.0,8.2,1718.897297,,,Other,0.0
810106027,30.05487612560193,0.0,30.05487612560193,Office Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.35174312,2.111737706,2,"05 Central Metropolitan Location, Regeneration",44022.0,10.9,2730.302703,,,Other,0.0
810106030,37.67299660025886,0.0,37.67299660025886,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.35355195,2.112152598,2,"05 Central Metropolitan Location, Regeneration",42273.0,9.4,2141.167568,,,Other,0.0
810106031,43.45064779872756,0.0,43.45064779872756,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",Bellvitge,Barcelones,41.34986828,2.11240901,2,"05 Central Metropolitan Location, Regeneration",41331.0,10.0,2368.648649,,,Other,0.0
810106032,27.939056813707104,0.0,27.939056813707104,Housing Consolidated,,0.0,"Hospitalet de Llobregat, L'",El Gornal,Barcelones,41.35540399,2.11631344,2,"05 Central Metropolitan Location, Regeneration",40410.0,9.1,2043.772973,,,Other,0.0
810501001,22.37658107665908,21.116529270388284,22.37658107665908,Housing Consolidated,,0.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.51243694,2.190306934,1,07 Peripheral Areas,42393.0,8.5,1820.378378,4.1,681.3333333333333,Other,0.0
810501002,22.94397824847524,24.073606313221887,24.073606313221887,Other,,0.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.51385499,2.189432663,1,07 Peripheral Areas,42488.0,8.3,1752.421622,7.6,2491.3170731707314,Other,0.0
810501003,20.978135216591216,0.0,20.978135216591216,Other,,0.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.51066467,2.191467684,1,07 Peripheral Areas,39275.0,8.5,1820.378378,,,Other,0.0
810501004,21.996678901630847,0.0,21.996678901630847,Other,,0.0,"Llagosta, La","Llagosta, la",Valles Oriental,41.51190434,2.193117976,6,"06 Central Midsized Cities, Regeneration",40076.0,7.2,1400.302703,,,Other,0.0
810501005,22.832948256385784,0.0,22.832948256385784,Other,,0.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.52030467,2.201977167,6,"06 Central Midsized Cities, Regeneration",36945.0,9.0,1995.567568,,,Other,0.0
810501006,23.78793496900223,0.0,23.78793496900223,Other,,0.0,"Llagosta, La","Llagosta, la",Valles Oriental,41.5117421,2.195324026,6,"06 Central Midsized Cities, Regeneration",33854.0,8.0,1652.756757,,,Other,0.0
810501007,24.681587629023216,0.0,24.681587629023216,Housing Consolidated,,0.0,"Llagosta, La","Llagosta, la",Valles Oriental,41.51089026,2.195000156,6,"06 Central Midsized Cities, Regeneration",35377.0,8.4,1786.248649,,,Other,0.0
810501008,23.127399931528696,0.0,23.127399931528696,Other,Multi-Family,8.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.50566733,2.196304158,1,07 Peripheral Areas,51470.0,8.2,1718.897297,,,Other,0.0
810501009,23.10068488516678,0.0,23.10068488516678,Other,Multi-Family,2.0,"Llagosta, La","Llagosta, la",Valles Occidental,41.52004022,2.201926351,1,07 Peripheral Areas,51424.0,8.2,1718.897297,,,Other,0.0
810601001,11.736927869448076,11.571512067180748,11.736927869448076,Other,,0.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.63831289,2.400220509,1,07 Peripheral Areas,43210.0,7.8,1587.827027,6.6,1829.219512195122,Other,0.0
810601002,16.582908556085254,18.227603496167347,18.227603496167347,Other,,0.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.63870885,2.396055937,1,07 Peripheral Areas,43207.0,6.8,1281.340541,5.8,1338.4796747967482,Other,0.0
810602001,19.20479791358802,18.70585817137392,19.20479791358802,Other,Multi-Family,70.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.64333363,2.404779506,1,07 Peripheral Areas,58559.0,8.8,1924.583784,4.7,877.3333333333335,Other,0.0
810602002,18.818657128314523,24.34507001171392,24.34507001171392,Other,Single Family,167.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.64728845,2.394400678,1,07 Peripheral Areas,58577.0,8.75,1907.064865,8.1,2814.2560975609754,Other,0.0
810602003,20.18406106322832,18.692964102018557,20.18406106322832,Other,Multi-Family,200.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.63798459,2.384709879,1,07 Peripheral Areas,61848.0,8.7,1889.545946,5.5,1183.1707317073171,Other,0.0
810602004,23.402577981002707,23.16133312369938,23.402577981002707,Other,,0.0,Llinars del Vallès,Llinars del Vallès,Valles Oriental,41.63469713,2.410710191,1,07 Peripheral Areas,64948.0,8.5,1820.983784,7.7,2554.772357723577,Other,0.0
810701001,21.49154278141867,20.63859987338593,21.49154278141867,Other,Multi-Family,528.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.60691448,2.250903619,1,07 Peripheral Areas,58941.0,8.3,1752.421622,5.6,1230.1788617886175,Other,0.0
810701002,16.619257704339347,13.4195856780424,16.619257704339347,Other,Multi-Family,249.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.61970178,2.239642422,6,"06 Central Midsized Cities, Regeneration",56973.0,7.6,1524.108108,5.0,968.9024390243904,Mix Use New Development,6.004
810701003,22.412962404919316,28.064902802033657,28.064902802033657,Other,,0.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,,,6,"06 Central Midsized Cities, Regeneration",61192.0,7.524999999999999,1501.1216215,9.5,3600.731707317073,Other,0.0
810701004,17.383384279498866,20.05873360629323,20.05873360629323,Other,,0.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.60804043,2.217403168,1,07 Peripheral Areas,55006.0,7.449999999999999,1478.135135,7.2,2212.6829268292686,Other,0.0
810701005,18.73503536077025,21.9790373680836,21.9790373680836,Other,Multi-Family,640.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.5930571,2.208564906,1,07 Peripheral Areas,58225.0,7.375,1455.1486485,7.1,2149.6260162601625,Other,0.0
810701006,23.98167068754769,29.56702391161449,29.56702391161449,Other,Multi-Family,10.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Occidental,41.59291155,2.194318621,1,07 Peripheral Areas,56630.0,8.18,1712.2529728,7.7,2554.772357723577,Other,0.0
810701007,21.605238114240663,24.13952828733711,24.13952828733711,Other,Multi-Family,121.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.62676849,2.222543763,1,07 Peripheral Areas,67756.0,7.3,1432.162162,8.4,2997.3658536585367,Other,0.0
810701008,17.58057072852645,21.195616472975686,21.195616472975686,Other,,0.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.59605246,2.213090806,1,07 Peripheral Areas,58420.0,7.225,1409.1756755,8.2,2867.666666666667,Other,0.0
810701009,17.376223372499283,14.057553800848424,17.376223372499283,Other,,0.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Oriental,41.62042881,2.210476945,6,"06 Central Midsized Cities, Regeneration",52708.0,7.15,1386.189189,6.5,1764.5121951219512,Other,0.0
810701010,24.762278790735085,32.05256760592545,32.05256760592545,Other,,0.0,Lliçà d'Amunt,Lliçà d'Amunt,Valles Occidental,41.59024951,2.195505578,1,07 Peripheral Areas,57098.0,8.16,1705.6086486,9.0,3303.658536585366,Other,0.0
810801001,21.76697122404511,25.3156319701198,25.3156319701198,Other,Multi-Family,67.0,Lliçà de Vall,Lliçà de Vall,Valles Occidental,,,1,07 Peripheral Areas,58820.0,8.139999999999999,1698.9643244,7.1,2149.6260162601625,Other,0.0
810801002,21.935016737092884,27.91422808648238,27.91422808648238,Other,Multi-Family,258.0,Lliçà de Vall,Lliçà de Vall,Valles Oriental,41.59803415,2.231099365,1,07 Peripheral Areas,69493.0,7.075,1363.2027025,7.2,2212.6829268292686,Other,0.0
810801003,24.31485988360228,23.993268713718447,24.31485988360228,Other,Multi-Family,83.0,Lliçà de Vall,Lliçà de Vall,Valles Oriental,41.58617577,2.229942321,1,07 Peripheral Areas,67881.0,7.0,1340.216216,7.8,2610.146341463415,Other,0.0
810801004,21.51798055289116,10.340810212669783,21.51798055289116,Other,Multi-Family,185.0,Lliçà de Vall,Lliçà de Vall,Valles Oriental,41.58900561,2.248954427,1,07 Peripheral Areas,51226.0,7.9,1620.140541,8.0,2745.3658536585367,Other,0.0
811001001,16.61694544422128,16.433769761180905,16.61694544422128,Other,Multi-Family,34.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.65166675,2.737449943,1,07 Peripheral Areas,42183.0,8.5,1820.378378,5.9,1395.1341463414635,Other,0.0
811001002,18.39418916253647,17.967205934271703,18.39418916253647,Other,,0.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.64599523,2.724847597,1,07 Peripheral Areas,40213.0,6.8,1281.340541,3.6,549.0731707317074,Other,0.0
811001003,16.429857596751905,11.980901323696624,16.429857596751905,Other,Multi-Family,26.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.65156147,2.745543621,1,07 Peripheral Areas,38573.0,6.8,1281.340541,7.3,2274.573170731708,Other,0.0
811001004,15.78711223185896,10.430233457608708,15.78711223185896,Other,Multi-Family,14.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.65737113,2.757025029,1,07 Peripheral Areas,38506.0,6.4,1167.221622,4.1,681.3333333333333,Other,0.0
811001005,17.141398450705573,14.04304495466533,17.141398450705573,Other,,0.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.65610435,2.743427283,1,07 Peripheral Areas,39900.0,6.1,1084.810811,5.7,1279.719512195122,Other,0.0
811001006,17.590833799431564,17.884041994889557,17.884041994889557,Other,Single Family,125.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.64985921,2.730832462,1,07 Peripheral Areas,41673.0,7.0,1340.216216,5.0,968.9024390243904,Other,0.0
811002001,22.086232436560028,14.824953537280397,22.086232436560028,Other,,0.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.64272657,2.74084102,6,"06 Central Midsized Cities, Regeneration",47905.0,7.3,1430.8,4.0,653.3333333333335,Other,0.0
811002002,14.359699779405933,14.068583468415968,14.359699779405933,Other,Multi-Family,19.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.65120302,2.761749715,6,"06 Central Midsized Cities, Regeneration",41908.0,6.7,1252.356757,6.0,1459.7560975609758,Other,0.0
811002003,17.576371195399908,11.766571899128522,17.576371195399908,Other,Multi-Family,25.0,Malgrat de Mar,Malgrat de Mar,Maresme,41.63945006,2.731854191,1,07 Peripheral Areas,37686.0,8.2,1718.897297,5.0,968.9024390243904,Other,0.0
811401001,19.93927812777319,7.922688421567058,19.93927812777319,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.46520675,1.925306709,1,07 Peripheral Areas,44046.0,8.7,1889.545946,4.5,802.8658536585367,Other,0.0
811401002,9.56517252413484,25.4506687639026,25.4506687639026,Other,Multi-Family,30.0,Martorell,Martorell,Baix Llobregat,41.47560678,1.929286181,6,"06 Central Midsized Cities, Regeneration",39912.0,5.6,953.5135135,7.6,2491.3170731707314,Other,0.0
811401003,18.948875039800697,6.107722252039945,18.948875039800697,Other,Multi-Family,3.0,Martorell,Martorell,Baix Llobregat,41.47127059,1.941873128,6,"06 Central Midsized Cities, Regeneration",43371.0,7.5,1492.702703,3.6,549.0731707317074,Other,0.0
811402003,18.52949470348596,5.384244483270154,18.52949470348596,Other,Multi-Family,67.0,Martorell,Martorell,Baix Llobregat,41.48786313,1.921168391,1,07 Peripheral Areas,41707.0,7.6,1524.108108,3.9,624.7926829268293,Other,0.0
811403002,17.99680777836165,0.0,17.99680777836165,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.47337061,1.922424243,6,"06 Central Midsized Cities, Regeneration",36482.0,6.6,1223.675676,,,Other,0.0
811403004,14.796125431010545,0.0,14.796125431010545,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.47153279,1.915967912,6,"06 Central Midsized Cities, Regeneration",35764.0,6.2,1111.978378,,,Other,0.0
811403005,23.64432911604463,11.082546619479665,23.64432911604463,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.47676546,1.919802746,6,"06 Central Midsized Cities, Regeneration",37476.0,8.2,1718.897297,4.1,681.3333333333333,Other,0.0
811403006,18.85301104369386,0.0,18.85301104369386,Other,Multi-Family,51.0,Martorell,Martorell,Baix Llobregat,41.48010183,1.918759068,6,"06 Central Midsized Cities, Regeneration",44375.0,8.0,1652.756757,,,Other,0.0
811403007,23.169481234589163,0.0,23.169481234589163,Housing Consolidated,,0.0,Martorell,Martorell,Baix Llobregat,41.47460057,1.916554981,6,"06 Central Midsized Cities, Regeneration",49990.0,7.5,1492.702703,,,Other,0.0
811403008,15.64885571733464,0.0,15.64885571733464,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.47721163,1.905364278,6,"06 Central Midsized Cities, Regeneration",59889.0,7.7,1555.816216,,,Other,0.0
811403010,37.339110137705966,0.0,37.339110137705966,Other,,0.0,Martorell,Martorell,Baix Llobregat,41.47226622,1.912800969,6,"06 Central Midsized Cities, Regeneration",62846.0,7.0,1340.216216,,,Other,0.0
811404001,18.037810467851617,22.69654998897308,22.69654998897308,Other,Single Family,47.0,Martorell,Martorell,Baix Llobregat,41.49165611,1.904084868,1,07 Peripheral Areas,65059.0,7.2,1400.302703,7.3,2274.573170731708,Other,0.0
811404002,16.4175372940241,21.61267079411649,21.61267079411649,Other,Single Family,33.0,Martorell,Martorell,Baix Llobregat,41.4792587,1.912303,4,02 Inner Core Top Premium Areas,64076.0,7.4,1461.6,7.0,2087.4796747967484,Other,0.0
811404003,12.977184642389918,0.0,12.977184642389918,Other,Multi-Family,38.0,Martorell,Martorell,Baix Llobregat,41.47615165,1.914875539,1,07 Peripheral Areas,52952.0,8.2,1718.897297,,,Other,0.0
811404004,16.334169797695985,0.0,16.334169797695985,Other,Multi-Family,75.0,Martorell,Martorell,Baix Llobregat,41.47712281,1.912476597,1,07 Peripheral Areas,52271.0,8.0,1652.756757,,,Other,0.0
811501001,16.49513751023885,19.14153159627316,19.14153159627316,Other,Single Family,53.0,Martorelles,Martorelles,Valles Oriental,41.52593909,2.243541762,1,07 Peripheral Areas,45615.0,7.0,1340.216216,4.2,708.7073170731707,Other,0.0
811501002,19.29459672233944,16.142016722869013,19.29459672233944,Other,Multi-Family,6.0,Martorelles,Martorelles,Valles Oriental,41.53351419,2.235678916,1,07 Peripheral Areas,62167.0,7.4,1461.6,7.0,2087.4796747967484,Other,0.0
811501003,20.74942675527415,18.270406884733067,20.74942675527415,Other,,0.0,Martorelles,Martorelles,Valles Oriental,41.52656883,2.23314432,1,07 Peripheral Areas,45924.0,7.4,1461.6,5.3,1102.4430894308944,Other,0.0
811801001,23.88131564027665,26.891705697503983,26.891705697503983,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.47675905,2.302683489,1,07 Peripheral Areas,79308.0,8.9,1959.924324,9.9,3831.219512195122,Other,0.0
811801002,27.398874974186707,26.95146714724178,27.398874974186707,Other,Multi-Family,0.0,"Masnou, El","Masnou, el",Maresme,41.47759309,2.310059183,2,"05 Central Metropolitan Location, Regeneration",59968.0,10.9,2730.302703,8.7,3158.878048780488,Other,0.0
811801003,18.627902325642093,20.773869290032252,20.773869290032252,Other,Single Family,0.0,"Masnou, El","Masnou, el",Maresme,41.47852006,2.31728775,6,"06 Central Midsized Cities, Regeneration",54898.0,10.3,2486.475676,7.8,2610.146341463415,Other,0.0
811801004,26.06696039564174,31.051431385798008,31.051431385798008,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48209159,2.30951843,1,07 Peripheral Areas,68822.0,9.6,2215.783784,10.8,4256.341463414635,Other,0.0
811801005,27.216510303527265,22.638709263630208,27.216510303527265,Housing Consolidated,,0.0,"Masnou, El","Masnou, el",Maresme,41.48055141,2.315039343,2,"05 Central Metropolitan Location, Regeneration",54954.0,11.2,2856.302703,8.8,3205.203252032521,Other,0.0
811801006,25.478611242971148,21.799533242434613,25.478611242971148,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48583793,2.306935039,6,"06 Central Midsized Cities, Regeneration",48659.0,8.5,1820.378378,9.4,3546.7804878048787,Other,0.0
811801007,23.808630552780727,22.08879776142256,23.808630552780727,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48579196,2.311782742,6,"06 Central Midsized Cities, Regeneration",55922.0,8.0,1652.756757,13.1,5367.804878048781,Other,0.0
811801008,18.92512637077636,0.0,18.92512637077636,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48815999,2.307394484,6,"06 Central Midsized Cities, Regeneration",43544.0,9.3,2104.313514,,,Other,0.0
811801009,21.828646742071676,21.397340898873196,21.828646742071676,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.47843839,2.314691931,6,"06 Central Midsized Cities, Regeneration",55164.0,10.6,2607.027027,9.0,3303.658536585366,Other,0.0
811801010,32.449972052111626,33.78755635325504,33.78755635325504,Other,Single Family,0.0,"Masnou, El","Masnou, el",Maresme,41.48520782,2.316866908,0,03 Premium Urban Areas,72261.0,12.7,3527.167568,9.1,3366.260162601626,Other,0.0
811802001,20.85482003711753,23.59403310001742,23.59403310001742,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48374231,2.321860209,1,07 Peripheral Areas,65943.0,9.4,2141.167568,8.3,2940.426829268293,Other,0.0
811802002,26.38199549784784,28.48920077138873,28.48920077138873,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.48582845,2.32882866,1,07 Peripheral Areas,72144.0,10.9,2730.302703,7.3,2274.573170731708,Other,0.0
811802003,25.407413607551742,4.581792983224704,25.407413607551742,Other,,0.0,"Masnou, El","Masnou, el",Maresme,41.47964059,2.321919731,6,"06 Central Midsized Cities, Regeneration",51975.0,9.7,2253.545946,6.7,1912.2235772357724,Other,0.0
811802004,27.68107648641096,12.983726889025814,27.68107648641096,Other,Multi-Family,0.0,"Masnou, El","Masnou, el",Maresme,41.4837289,2.335646889,1,07 Peripheral Areas,57807.0,10.1,2407.621622,8.3,2940.426829268293,Other,0.0
812001001,25.46278377137436,30.548933866899937,30.548933866899937,Other,Multi-Family,190.0,Matadepera,Matadepera,Valles Occidental,41.60751291,2.033319279,1,07 Peripheral Areas,127878.0,8.1,1685.675676,8.0,2745.3658536585367,Other,0.0
812001002,22.65528932054745,29.211670433356616,29.211670433356616,Other,Multi-Family,548.0,Matadepera,Matadepera,Valles Occidental,41.59709752,2.025546516,1,07 Peripheral Areas,93588.0,10.0,2368.648649,8.0,2745.3658536585367,Other,0.0
812001003,25.15000654657027,28.66424308288396,28.66424308288396,Other,Multi-Family,604.0,Matadepera,Matadepera,Valles Occidental,41.62305413,1.996489117,1,07 Peripheral Areas,120912.0,9.633333333333333,2232.4072073333336,7.0,2087.4796747967484,Other,0.0
812001004,35.14386613766445,34.57364045994104,35.14386613766445,Other,,0.0,Matadepera,Matadepera,Valles Occidental,41.6373386,2.014780473,1,07 Peripheral Areas,111321.0,9.266666666666667,2096.165765666666,7.9,2679.5772357723577,Other,0.0
812101001,22.227655379476097,14.580720347995952,22.227655379476097,Other,,0.0,Mataró,Mataró,Maresme,41.53608409,2.443507998,6,"06 Central Midsized Cities, Regeneration",54238.0,10.1,2407.621622,4.5,802.8658536585367,Other,0.0
812101002,22.494518723139517,19.370128652965068,22.494518723139517,Other,,0.0,Mataró,Mataró,Maresme,41.53585888,2.447711295,6,"06 Central Midsized Cities, Regeneration",59421.0,9.6,2215.783784,4.4,768.747967479675,Other,0.0
